TimeStep,Time,Points:0,Points:1,Points:2,Raw Length,Raw Speed,Raw Length:0,Raw Velocity:0,Raw Length:1,Raw Velocity:1,Smoothed:0,Smoothed:1,Smoothed Length,Smoothed Speed,Smoothed Length:0,Smoothed Velocity:0,Smoothed Length:1,Smoothed Velocity:1
102,0.027125,41.125,6.1258,0,40.079669231582436,1499.9999999999986,39.125,1499.9999999999986,6.13227999999999,0.0,41.10926573426819,6.170455944056312,39.91257284683927,1406.4695299651066,39.23092331002577,1395.1048951049916,6.299737663170534,178.4344988345053
103,0.027375,41.5,6.251,0,40.4750172301862,1581.3919944150414,39.5,1499.9999999999986,6.25747999999999,500.80000000000126,41.47843822844071,6.206290442890813,40.28348043878135,1483.6303677683404,39.60009580419829,1476.6899766900665,6.335572162005035,143.33799533800462
104,0.027625,41.875,6.2509,0,40.85001724351953,1500.0000533333364,39.875,1499.9999999999986,6.257579999999991,0.40000000000262015,41.88840326340577,6.245651048951422,40.69533063873683,1647.4007998218938,40.01006083916335,1639.8601398602452,6.374932768065644,157.44242424243623
105,0.027875,42.25,6.2508,0,41.225017256852865,1500.0000533333364,40.25,1499.9999999999986,6.257679999999991,0.39999999999906743,42.333333333335865,6.308636130536507,41.144696734064766,1797.4643813117536,40.454990909093446,1779.720279720378,6.437917849650729,251.9403263403388
106,0.02825,42.875,6.376,0,41.86243394944885,1699.7778469226228,40.875,1666.6666666666652,6.382879999999991,333.86666666666747,42.796911421913975,6.329000699301077,41.60872190565646,1237.4004575778474,40.91856899767156,1236.2082362082929,6.458282418415299,54.305516705520965
107,0.0285,43.25,6.376,0,42.23743394944885,1499.9999999999986,41.25,1499.9999999999986,6.382879999999991,0.0,43.22872960373219,6.361074125874505,42.041729580924404,1732.0307010717768,41.35038717948977,1727.27272727286,6.490355844988727,128.29370629371073
108,0.02875,43.625,6.3759,0,42.612433962782184,1500.0000533333364,41.625,1499.9999999999986,6.382979999999992,0.40000000000262015,43.63578088578349,6.409501631702014,42.45165148756063,1639.687626544911,41.75743846154107,1628.205128205194,6.538783350816236,193.71002331003578
109,0.029,44.0,6.3759,0,42.987433962782184,1499.9999999999986,42.0,1499.9999999999986,6.382979999999992,0.0,44.002622377622416,6.4258104895104955,42.818855326017726,1468.8153538283743,42.12427995338,1467.3659673557027,6.555092208624718,65.23543123392622
110,0.02925,44.375,6.5011,0,43.382781961385945,1581.3919944150414,42.375,1499.9999999999986,6.508179999999992,500.80000000000126,44.39510489510492,6.416138461538467,43.21145700030669,1570.4066971558448,42.5167624708625,1569.9300699300225,6.564764236596746,38.68811188811346
111,0.0295,44.875,6.3758,0,43.89824300744083,2061.844184219579,42.875,2000.000000000026,6.6334799999999925,501.20000000000726,44.8315850815851,6.393844289044293,43.64850617753617,1748.1967089179534,42.95324265734268,1745.920745920722,6.58705840909092,89.17668997669753
112,0.02975,45.25,6.3758,0,44.27324300744083,1499.9999999999986,43.25,1499.9999999999986,6.6334799999999925,0.0,45.27797202797203,6.396369930069931,44.09490026885822,1785.5763652881917,43.39962960372961,1785.5477855477188,6.589584050116558,10.102564102552938
113,0.03,45.625,6.501,0,44.66859100604459,1581.3919944150414,43.625,1499.9999999999986,6.758679999999993,500.80000000000126,45.618881118881056,6.49246363636363,44.44909373104193,1416.773848734833,43.74053869463864,1363.636363636117,6.685677756410257,384.37482517479503
